Isoforms,Max Attention Score,Entropy Ratio,Status
ENSMUST00000149805.8,0.16548264026641846,0.9276360666228474,Flat
ENSMUST00000193808.6,0.18086925148963928,0.8895030413776402,Val
ENSMUST00000151666.2,0.16418886184692383,0.8949557513232457,Sus
ENSMUST00000151929.2,0.16391465067863464,0.9041250923453217,Flat
ENSMUST00000237497.2,0.1532924473285675,0.9041250923453217,Low
ENSMUST00000295649.1,0.2038010209798813,0.888514915057108,Sus
ENSMUST00000201445.2,0.20701992511749268,0.8919606734584699,Sus
ENSMUST00000270307.1,0.18567268550395966,0.8824878690489463,Sus
ENSMUST00000163471.2,0.17958375811576843,0.8953463239233551,Val
ENSMUST00000200515.5,0.17778119444847107,0.891352542805019,Sus
ENSMUST00000160708.8,0.22009067237377167,0.8921738459542142,Val
ENSMUST00000159172.2,0.19237622618675232,0.8879327537839374,Sus
ENSMUST00000228827.2,0.1531081199645996,0.8879327537839374,Low
ENSMUST00000160347.2,0.1644565314054489,0.8982986640993915,Sus
ENSMUST00000197596.2,0.19016441702842712,0.8997421144880831,Sus
ENSMUST00000197689.5,0.22305598855018616,0.8864593784139957,Sus
ENSMUST00000165120.9,0.17204265296459198,0.8884151651196076,Sus
ENSMUST00000355210.1,0.17326441407203674,0.8899739298757027,Sus
ENSMUST00000230073.2,0.1583857536315918,0.8899739298757027,Low
ENSMUST00000162867.8,0.16397127509117126,0.880914915724155,Sus
ENSMUST00000151693.2,0.1692899763584137,0.8816583107325096,Sus
ENSMUST00000223987.2,0.16634482145309448,0.8875555098392699,Sus
ENSMUST00000162542.8,0.1607271432876587,0.901386784578284,Flat
ENSMUST00000169532.8,0.16790923476219177,0.8903951153876657,Sus
ENSMUST00000150530.2,0.15945926308631897,0.8903951153876657,Low
ENSMUST00000239360.2,0.1661309003829956,0.9070599762822955,Flat
ENSMUST00000162991.2,0.16037051379680634,0.9057348499573976,Flat
ENSMUST00000151368.2,0.16339409351348877,0.8867499431026284,Sus
ENSMUST00000196111.5,0.19060152769088745,0.8921618931599793,Sus
ENSMUST00000376476.1,0.16693034768104553,0.8949051024325665,Sus
ENSMUST00000174303.2,0.16518107056617737,0.9012636450002663,Flat
ENSMUST00000211822.2,0.19826076924800873,0.9000083436316186,Flat
ENSMUST00000152449.8,0.16422772407531738,0.8843423579731999,Sus
ENSMUST00000149796.2,0.24661746621131897,0.8852215332844107,Sus
ENSMUST00000182988.8,0.16631373763084412,0.905946818574586,Flat
ENSMUST00000249752.1,0.16652190685272217,0.8843766685120471,Sus
ENSMUST00000189230.2,0.20643621683120728,0.8920548339598172,Sus
ENSMUST00000185946.8,0.16640901565551758,0.8900955216098627,Sus
ENSMUST00000226507.2,0.16638730466365814,0.8855671324213195,Sus
ENSMUST00000223980.2,0.16572313010692596,0.8881128196193908,Val
ENSMUST00000149372.2,0.1664198935031891,0.905988868332722,Flat
ENSMUST00000155262.2,0.16827216744422913,0.892801066681911,Sus
ENSMUST00000238991.2,0.29267221689224243,0.8915624476303969,Sus
ENSMUST00000355217.1,0.17402395606040955,0.888761882143747,Val
ENSMUST00000246150.2,0.1730106770992279,0.8818654638354738,Sus
ENSMUST00000203641.2,0.16548427939414978,0.9019006687390622,Flat
ENSMUST00000243106.1,0.1868654191493988,0.90001358910247,Flat
ENSMUST00000225117.2,0.16019675135612488,0.9068789645422625,Flat
ENSMUST00000219370.2,0.25199514627456665,0.8785273665735521,Val
ENSMUST00000199167.5,0.18163327872753143,0.8940191338066468,Sus
ENSMUST00000170391.2,0.21628086268901825,0.8894191138440193,Sus
ENSMUST00000198087.2,0.1816830039024353,0.8847092829588158,Sus
ENSMUST00000243130.1,0.1652480959892273,0.885123331190768,Sus
ENSMUST00000186972.2,0.1596984714269638,0.885123331190768,Low
ENSMUST00000226271.2,0.16590070724487305,0.8959672672842952,Sus
ENSMUST00000204136.2,0.19018149375915527,0.8880565812925586,Sus
ENSMUST00000212604.2,0.16557630896568298,0.8958268434498657,Val
ENSMUST00000180365.9,0.1658894121646881,0.8959575502645215,Sus
ENSMUST00000172629.2,0.16382670402526855,0.8813219126674219,Sus
ENSMUST00000177281.8,0.1939997673034668,0.883907241866517,Val
ENSMUST00000191997.2,0.1622622162103653,0.8998544191590965,Sus
ENSMUST00000168274.2,0.16140791773796082,0.9120405938512824,Flat
ENSMUST00000167707.2,0.16315311193466187,0.8867987861754735,Sus
ENSMUST00000202899.4,0.24593079090118408,0.8905979689243584,Sus
ENSMUST00000222312.2,0.20477227866649628,0.900743741446708,Flat
ENSMUST00000154273.8,0.17697831988334656,0.8852531780921694,Val
ENSMUST00000200626.5,0.2483985871076584,0.8904218586898749,Sus
ENSMUST00000300995.1,0.16299697756767273,0.8907404565505982,Val
ENSMUST00000249624.1,0.17163023352622986,0.8965286186567114,Val
ENSMUST00000223272.2,0.20811396837234497,0.8877129599561348,Val
ENSMUST00000156962.9,0.16539928317070007,0.8973658302011116,Sus
ENSMUST00000168967.9,0.2087404727935791,0.8906862820155764,Sus
ENSMUST00000270336.1,0.1648745834827423,0.8806848889286261,Sus
ENSMUST00000156302.2,0.18786343932151794,0.8881132495760179,Sus
ENSMUST00000228655.2,0.17662963271141052,0.8804796276348213,Sus
ENSMUST00000227604.2,0.2432340830564499,0.8867041097261735,Sus
ENSMUST00000166199.9,0.16370761394500732,0.9150233749565216,Flat
ENSMUST00000228362.2,0.1646873503923416,0.9139838258233813,Flat
ENSMUST00000203874.3,0.18221955001354218,0.8871325185094727,Sus
ENSMUST00000195984.5,0.17526106536388397,0.9006645434359857,Flat
ENSMUST00000239346.2,0.1666443645954132,0.8976921672811238,Sus
ENSMUST00000373405.1,0.1690482348203659,0.8840586725906018,Sus
ENSMUST00000270300.1,0.1763245314359665,0.8857622467387234,Sus
ENSMUST00000267493.1,0.18034973740577698,0.8852306483649064,Sus
ENSMUST00000212129.2,0.1898769587278366,0.878576381629048,Val
ENSMUST00000233657.2,0.1593722105026245,0.878576381629048,Low
ENSMUST00000212270.2,0.20077423751354218,0.8874502564569418,Val
ENSMUST00000206522.2,0.15452757477760315,0.8874502564569418,Low
ENSMUST00000220091.2,0.17324529588222504,0.8948603009520167,Val
ENSMUST00000162044.8,0.15718607604503632,0.8948603009520167,Low
ENSMUST00000174296.2,0.16674679517745972,0.8882265861429365,Sus
ENSMUST00000220183.2,0.21062999963760376,0.8927938434105747,Val
ENSMUST00000162848.2,0.20696888864040375,0.8948860983496462,Sus
ENSMUST00000169838.9,0.24503104388713837,0.8849356981186767,Val
ENSMUST00000170406.8,0.21951603889465332,0.8876292044051646,Sus
ENSMUST00000210425.2,0.187034010887146,0.8902298400601865,Val
ENSMUST00000151997.2,0.1677551567554474,0.890574579283841,Sus
ENSMUST00000151708.3,0.19005069136619568,0.880078908058311,Sus
ENSMUST00000172845.2,0.22912198305130005,0.8742086242364108,Sus
ENSMUST00000267488.1,0.16569778323173523,0.8898382355641719,Sus
ENSMUST00000182268.8,0.1692715734243393,0.8957490213003504,Sus
ENSMUST00000162710.2,0.19405865669250488,0.8870050793651835,Sus
ENSMUST00000198503.5,0.17755460739135742,0.901129240558617,Flat
ENSMUST00000159732.2,0.16575103998184204,0.889622397337339,Val
ENSMUST00000212984.2,0.16774675250053406,0.8854144118273533,Sus
ENSMUST00000236740.2,0.16683249175548553,0.8921738459542142,Sus
ENSMUST00000223865.2,0.16637997329235077,0.900833430399133,Flat
ENSMUST00000198470.2,0.18448880314826965,0.8990171216233709,Val
ENSMUST00000159013.8,0.18399611115455627,0.8808726079920428,Sus
ENSMUST00000223558.2,0.1616860032081604,0.8897580916488699,Sus
ENSMUST00000149936.2,0.18198567628860474,0.888246020182484,Sus
ENSMUST00000227045.2,0.17532116174697876,0.9005249795148106,Flat
ENSMUST00000205420.2,0.2276080846786499,0.8873544621204112,Sus
ENSMUST00000176151.2,0.16428647935390472,0.8896978977210679,Sus
ENSMUST00000238021.2,0.17444536089897156,0.900967576866806,Flat
ENSMUST00000181294.2,0.2412586659193039,0.8966967316979298,Sus
ENSMUST00000225356.2,0.16383697092533112,0.8959633116833254,Sus
ENSMUST00000232479.2,0.17998604476451874,0.8785799932647161,Sus
ENSMUST00000163595.3,0.23381100594997406,0.8962524145194258,Val
ENSMUST00000193897.2,0.160236656665802,0.8989136740588769,Sus
ENSMUST00000295657.1,0.16625072062015533,0.8886297994678843,Sus
ENSMUST00000209579.2,0.1966973841190338,0.8920082266614334,Val
ENSMUST00000224328.2,0.16488006711006165,0.9028298050103485,Flat
ENSMUST00000235816.2,0.16252881288528442,0.8936388801655891,Sus
ENSMUST00000350200.1,0.16719065606594086,0.8878891561819436,Sus
ENSMUST00000215136.2,0.17099043726921082,0.8780940562847033,Sus
ENSMUST00000227857.2,0.1646687090396881,0.8855839007297786,Sus
ENSMUST00000200289.2,0.18591444194316864,0.8872811115198183,Val
ENSMUST00000229223.2,0.169499933719635,0.910099425670994,Flat
ENSMUST00000230281.2,0.23561565577983856,0.8829799114130649,Val
ENSMUST00000249322.1,0.1617601364850998,0.8952266239983545,Sus
ENSMUST00000155755.2,0.1688084453344345,0.9073730706981913,Flat
ENSMUST00000270287.1,0.1600714921951294,0.9032173679140678,Flat
ENSMUST00000200769.2,0.16585808992385864,0.906379354941506,Flat
ENSMUST00000250190.1,0.19001546502113342,0.8797751866968873,Sus
ENSMUST00000335676.1,0.16623449325561523,0.8834317958282069,Sus
ENSMUST00000244218.1,0.19202491641044617,0.8737053170086607,Sus
ENSMUST00000243579.1,0.17571577429771423,0.8846870971968545,Sus
ENSMUST00000204138.3,0.16261160373687744,0.8796058697771129,Sus
ENSMUST00000156456.8,0.16765068471431732,0.8942221593259904,Val
ENSMUST00000167841.8,0.18514391779899597,0.876807540064924,Val
ENSMUST00000218540.2,0.15468835830688477,0.876807540064924,Low
ENSMUST00000224371.2,0.1635843813419342,0.89523668498343,Sus
ENSMUST00000246795.2,0.16723601520061493,0.8911157226947809,Sus
ENSMUST00000295650.1,0.17571952939033508,0.880683083110792,Sus
ENSMUST00000216856.2,0.19217585027217865,0.8955274216547137,Sus
ENSMUST00000159319.2,0.22755715250968933,0.8912531368328203,Val
ENSMUST00000217657.2,0.1649617850780487,0.9086671541546085,Flat
ENSMUST00000227850.2,0.1716373860836029,0.8794935651060994,Val
ENSMUST00000170241.8,0.16958926618099213,0.8971911818191605,Val
ENSMUST00000249324.1,0.16231147944927216,0.8951265300955524,Sus
ENSMUST00000155850.3,0.20862561464309692,0.8917002917250635,Sus
ENSMUST00000207750.2,0.18496787548065186,0.9270067821033404,Flat
ENSMUST00000226117.2,0.16604824364185333,0.9003150746894325,Flat
ENSMUST00000250001.1,0.19593042135238647,0.8941173359002894,Sus
ENSMUST00000154204.2,0.19793789088726044,0.9003626278923961,Flat
ENSMUST00000227469.2,0.16721001267433167,0.8913663874084133,Sus
ENSMUST00000213408.2,0.16528290510177612,0.9006432175872787,Flat
ENSMUST00000189347.7,0.20856909453868866,0.8936178122908585,Sus
ENSMUST00000208118.2,0.1635855883359909,0.8944336979865516,Sus
ENSMUST00000152163.8,0.16477005183696747,0.8885389066369034,Sus
ENSMUST00000229339.2,0.2292606085538864,0.9011080866925609,Flat
ENSMUST00000223915.2,0.16739486157894135,0.8782265689171931,Sus
ENSMUST00000228839.2,0.17329621315002441,0.8840104314570347,Sus
ENSMUST00000149615.8,0.1602352410554886,0.8870238254741275,Sus
ENSMUST00000150612.2,0.1852274239063263,0.8881609747616324,Val
ENSMUST00000199148.5,0.169414684176445,0.886424551927196,Sus
ENSMUST00000355171.1,0.160403311252594,0.8975332553117266,Sus
ENSMUST00000204978.3,0.25870227813720703,0.882458889972276,Sus
ENSMUST00000202581.2,0.1657579392194748,0.9190921405106339,Flat
ENSMUST00000246295.2,0.1772540807723999,0.887179211799182,Sus
ENSMUST00000205871.2,0.16388052701950073,0.8894154162170257,Sus
ENSMUST00000213317.2,0.194311261177063,0.8847215797183525,Sus
ENSMUST00000169385.3,0.2307721972465515,0.8797781963932774,Val
ENSMUST00000373422.1,0.1755533069372177,0.878419705434112,Sus
ENSMUST00000373413.1,0.1752919852733612,0.8764227288836185,Sus
ENSMUST00000152107.3,0.19350886344909668,0.888021754805759,Sus
ENSMUST00000228925.2,0.17250344157218933,0.9017000509768307,Flat
ENSMUST00000220963.2,0.19410793483257294,0.8830171456569766,Val
ENSMUST00000152071.9,0.1660255342721939,0.8978116952234735,Sus
ENSMUST00000223524.2,0.15722854435443878,0.8978116952234735,Low
ENSMUST00000151602.4,0.16452278196811676,0.9017519897373912,Flat
ENSMUST00000212686.2,0.16550922393798828,0.8980099052285928,Sus
ENSMUST00000180572.2,0.19541692733764648,0.8931823522188738,Val
ENSMUST00000208446.2,0.2276514768600464,0.8888955986547928,Sus
ENSMUST00000207890.2,0.23375236988067627,0.8855603391066104,Sus
ENSMUST00000221096.2,0.18279775977134705,0.8831147458113413,Sus
ENSMUST00000209211.2,0.18388187885284424,0.8928851661981828,Sus
ENSMUST00000227633.2,0.16393646597862244,0.9010410994500498,Flat
ENSMUST00000205556.2,0.24123355746269226,0.890444818373765,Sus
ENSMUST00000195659.2,0.16605117917060852,0.8862432822131866,Sus
ENSMUST00000221971.2,0.20494091510772705,0.8915338985103538,Sus
ENSMUST00000182426.3,0.1655237078666687,0.9328887607454993,Flat
ENSMUST00000229981.2,0.18848615884780884,0.8871676029702488,Sus
ENSMUST00000161201.2,0.17073777318000793,0.8921814131908522,Sus
ENSMUST00000209686.2,0.1857454776763916,0.8946599411637616,Sus
ENSMUST00000228514.3,0.16752980649471283,0.8832740017460402,Val
ENSMUST00000227290.2,0.16408313810825348,0.8963107166380683,Sus
ENSMUST00000150077.2,0.17569559812545776,0.8890158145277459,Sus
ENSMUST00000167721.8,0.23313157260417938,0.9015339157360972,Flat
ENSMUST00000162892.8,0.16863694787025452,0.8993219608720252,Sus
ENSMUST00000227441.2,0.16328781843185425,0.8933186484696826,Sus
ENSMUST00000227737.2,0.20133070647716522,0.8901934657295291,Val
ENSMUST00000159058.8,0.18817542493343353,0.8972776890925445,Sus
ENSMUST00000160755.2,0.1684453785419464,0.8999700774918017,Sus
ENSMUST00000196908.5,0.17346075177192688,0.8793741231550751,Val
ENSMUST00000243693.1,0.16346216201782227,0.8791043683671969,Sus
ENSMUST00000233139.2,0.19840973615646362,0.8798366704945707,Sus
ENSMUST00000238658.2,0.16982054710388184,0.8994120797810773,Sus
ENSMUST00000193620.2,0.16669116914272308,0.8910012682406316,Sus
ENSMUST00000230864.2,0.16320590674877167,0.8833504480343487,Sus
ENSMUST00000163049.2,0.19221839308738708,0.8953786566617172,Sus
ENSMUST00000234857.2,0.17541711032390594,0.8838269259685642,Sus
ENSMUST00000171569.8,0.20103083550930023,0.8826354301633866,Val
ENSMUST00000189143.7,0.16956451535224915,0.8903739615216095,Val
ENSMUST00000228940.2,0.1814369261264801,0.8903405108960167,Sus
ENSMUST00000215298.2,0.16385433077812195,0.9026231678553368,Flat
ENSMUST00000350198.1,0.1944907009601593,0.8941801095678543,Sus
ENSMUST00000154125.2,0.1638118326663971,0.9010065309372264,Flat
ENSMUST00000227686.2,0.16995981335639954,0.8966905403224987,Sus
ENSMUST00000151977.2,0.19788341224193573,0.8952696196610702,Val
ENSMUST00000172382.2,0.18826398253440857,0.8898896583767799,Sus
ENSMUST00000168005.8,0.20820656418800354,0.9011250269836709,Flat
ENSMUST00000232344.2,0.1560799479484558,0.9011250269836709,Low
ENSMUST00000208888.2,0.18165557086467743,0.8918951480684911,Val
ENSMUST00000231452.2,0.16263285279273987,0.9074021357661871,Flat
ENSMUST00000227237.2,0.20134709775447845,0.9001311392443347,Flat
ENSMUST00000220071.2,0.17193609476089478,0.8842723610342988,Sus
ENSMUST00000209290.2,0.17068347334861755,0.8859836744017092,Sus
ENSMUST00000150361.2,0.2087196558713913,0.8980228039274075,Val
ENSMUST00000228173.2,0.17029282450675964,0.8938414757283055,Sus
ENSMUST00000194606.2,0.16298598051071167,0.9008886368300599,Flat
ENSMUST00000182664.2,0.16379421949386597,0.8853216271872129,Sus
ENSMUST00000149221.2,0.17455533146858215,0.8927650363165551,Sus
ENSMUST00000196730.5,0.239805668592453,0.8905128375121812,Sus
ENSMUST00000245950.1,0.1666995733976364,0.8776103550791516,Sus
ENSMUST00000235662.2,0.1657550185918808,0.8851683906452941,Sus
ENSMUST00000156668.2,0.18607589602470398,0.9026643577002185,Flat
ENSMUST00000231104.2,0.1644720435142517,0.8845994720362399,Sus
ENSMUST00000243737.1,0.18286433815956116,0.8834442645703944,Sus
ENSMUST00000155693.8,0.17306004464626312,0.8913546065968293,Val
ENSMUST00000232115.2,0.1656772345304489,0.9030881229519444,Flat
ENSMUST00000169289.8,0.17616109549999237,0.9143832555300102,Flat
ENSMUST00000159715.8,0.23549720644950867,0.8904181610628813,Val
ENSMUST00000206132.2,0.16192670166492462,0.9053030875124065,Flat
ENSMUST00000355191.1,0.17290464043617249,0.8931790845485074,Sus
ENSMUST00000206246.2,0.17991934716701508,0.8934470335185516,Val
ENSMUST00000201321.2,0.16815486550331116,0.8913780822286721,Sus
ENSMUST00000152009.2,0.22627046704292297,0.885162801209141,Sus
ENSMUST00000218995.2,0.16572555899620056,0.9090607364511081,Flat
ENSMUST00000225291.3,0.1670910120010376,0.8797152507430616,Sus
ENSMUST00000162583.8,0.22015681862831116,0.8849137703306916,Val
ENSMUST00000189325.7,0.21945074200630188,0.8896667688612617,Sus
ENSMUST00000206134.2,0.1668194979429245,0.8861503255903953,Sus
ENSMUST00000152526.8,0.16533979773521423,0.9018462362300641,Flat
ENSMUST00000162832.2,0.16374005377292633,0.8875106223673946,Sus
ENSMUST00000227797.2,0.22800707817077637,0.8977021422748738,Val
ENSMUST00000167692.8,0.1662609577178955,0.89153114678794,Sus
ENSMUST00000249656.1,0.17545205354690552,0.8956446278312766,Val
ENSMUST00000212706.2,0.18755358457565308,0.8898072786870166,Val
ENSMUST00000180626.2,0.17078028619289398,0.8944492624164546,Val
ENSMUST00000202845.2,0.17938825488090515,0.8904658002571703,Val
ENSMUST00000155908.8,0.16046521067619324,0.8936412879227011,Sus
ENSMUST00000175751.8,0.23724226653575897,0.8830868846219014,Val
ENSMUST00000209693.2,0.16704174876213074,0.885655531503863,Sus
ENSMUST00000213464.2,0.21051780879497528,0.8914599459704827,Sus
ENSMUST00000166804.2,0.16390907764434814,0.8912441077436499,Sus
ENSMUST00000202102.2,0.22405385971069336,0.8854715960587652,Val
ENSMUST00000230249.2,0.17056357860565186,0.8905586708886362,Val
ENSMUST00000227243.2,0.1722470223903656,0.9082156996960936,Flat
ENSMUST00000228259.2,0.1490713655948639,0.9082156996960936,Low
ENSMUST00000244037.2,0.16225296258926392,0.9031354181809317,Flat
ENSMUST00000221083.2,0.16632816195487976,0.8883354511609327,Sus
ENSMUST00000154629.3,0.21946154534816742,0.8821196541934491,Sus
ENSMUST00000228306.2,0.16736213862895966,0.901531078022358,Flat
ENSMUST00000295635.1,0.15626509487628937,0.901531078022358,Low
ENSMUST00000196053.2,0.16665373742580414,0.8894718265265087,Sus
ENSMUST00000202286.2,0.1630340814590454,0.8917677089242018,Sus
ENSMUST00000238098.2,0.15419474244117737,0.8917677089242018,Low
ENSMUST00000211510.2,0.168271005153656,0.9052245774322877,Flat
ENSMUST00000227929.2,0.15921863913536072,0.9052245774322877,Low
ENSMUST00000200722.2,0.16407331824302673,0.8934039518645105,Sus
ENSMUST00000218407.2,0.164537712931633,0.8938328765957624,Sus
ENSMUST00000155666.8,0.1664639264345169,0.8933134029988312,Val
ENSMUST00000215526.2,0.16478568315505981,0.914250656906195,Flat
ENSMUST00000309423.1,0.1876622885465622,0.8968785173598919,Val
ENSMUST00000227666.2,0.19012664258480072,0.8959063854258899,Val
ENSMUST00000149585.8,0.16505764424800873,0.8864413202356551,Sus
ENSMUST00000225042.2,0.1742977350950241,0.8978932149999824,Sus
ENSMUST00000212333.2,0.15400728583335876,0.8978932149999824,Low
ENSMUST00000179001.8,0.19418376684188843,0.8945972534875221,Sus
ENSMUST00000238404.2,0.16037800908088684,0.8967249368526713,Val
ENSMUST00000167552.2,0.18336448073387146,0.8953012644688291,Val
ENSMUST00000150555.8,0.17364954948425293,0.8940793277344488,Sus
ENSMUST00000150868.2,0.17075851559638977,0.8928511996246374,Sus
ENSMUST00000193547.6,0.19825083017349243,0.8963381478708808,Val
ENSMUST00000151777.8,0.18583980202674866,0.9015268644474118,Flat
ENSMUST00000197791.2,0.16093198955059052,0.895114491309992,Sus
ENSMUST00000165375.3,0.16571694612503052,0.9003176544291954,Flat
ENSMUST00000225887.2,0.1643325686454773,0.887106463137867,Sus
ENSMUST00000168505.8,0.16388121247291565,0.8946838467522316,Val
ENSMUST00000226254.2,0.203725203871727,0.8883554011484328,Sus
ENSMUST00000227990.2,0.17379403114318848,0.8924749015845497,Sus
ENSMUST00000210324.2,0.1670357584953308,0.9071911130535785,Flat
ENSMUST00000239017.2,0.19761842489242554,0.896684004981766,Val
ENSMUST00000202801.2,0.17394620180130005,0.8947689781644086,Sus
ENSMUST00000156053.8,0.17226628959178925,0.8913460934556116,Sus
ENSMUST00000187627.2,0.1667763888835907,0.9082536218706089,Flat
ENSMUST00000186932.2,0.18386635184288025,0.8981170504200804,Sus
ENSMUST00000149856.2,0.17579078674316406,0.9082567175583244,Flat
ENSMUST00000159287.8,0.19288578629493713,0.8868364503760124,Val
ENSMUST00000156441.8,0.17380301654338837,0.8903218507783981,Sus
ENSMUST00000242628.1,0.1638791561126709,0.8863182666489628,Val
ENSMUST00000153478.9,0.16608943045139313,0.894042093490537,Sus
ENSMUST00000350196.1,0.2227839231491089,0.8938217837147817,Sus
ENSMUST00000224905.2,0.16752681136131287,0.8876924080293567,Sus
ENSMUST00000270292.1,0.17543694376945496,0.8899293863691292,Sus
ENSMUST00000239052.2,0.1738467663526535,0.9007828674997793,Flat
ENSMUST00000226466.2,0.18059396743774414,0.8872465430069948,Sus
ENSMUST00000245339.1,0.15792304277420044,0.8872465430069948,Low
ENSMUST00000151304.8,0.21282999217510223,0.8908118293507062,Val
ENSMUST00000200158.2,0.18893957138061523,0.8812064263173676,Sus
ENSMUST00000154611.3,0.196210116147995,0.8930651460423108,Sus
ENSMUST00000270294.1,0.16697436571121216,0.8896847410482769,Sus
ENSMUST00000199089.5,0.16817253828048706,0.8900330919075995,Sus
ENSMUST00000160602.8,0.17233455181121826,0.8891992340248911,Sus
ENSMUST00000167332.8,0.16686215996742249,0.8852426011591413,Sus
ENSMUST00000233945.2,0.16423603892326355,0.8961216217134446,Sus
ENSMUST00000168828.3,0.22177043557167053,0.8972754533180832,Val
ENSMUST00000196997.2,0.16615699231624603,0.9095440077000325,Flat
ENSMUST00000223828.2,0.1850305050611496,0.8901255325824382,Val
ENSMUST00000190840.8,0.14857423305511475,0.8901255325824382,Low
ENSMUST00000208564.2,0.16766789555549622,0.9048764845469414,Flat
ENSMUST00000215660.2,0.16352041065692902,0.9027431257543136,Flat
ENSMUST00000174858.2,0.16806912422180176,0.8869434235848491,Val
ENSMUST00000188008.7,0.19552306830883026,0.8910311072305563,Val
ENSMUST00000226791.2,0.1662382334470749,0.8901257905564145,Sus
ENSMUST00000200532.2,0.16135600209236145,0.8992334757981563,Sus
ENSMUST00000234373.2,0.1703835129737854,0.892461228963806,Sus
ENSMUST00000192841.2,0.17176303267478943,0.8905950452192937,Sus
ENSMUST00000170113.8,0.1581898033618927,0.8905950452192937,Low
ENSMUST00000236839.2,0.16633251309394836,0.9093121750866694,Flat
ENSMUST00000165239.3,0.16492654383182526,0.9088254641847276,Flat
ENSMUST00000227366.2,0.17091917991638184,0.8905241883671382,Sus
ENSMUST00000245442.1,0.19776050746440887,0.8893652832742992,Val
ENSMUST00000198331.2,0.16825026273727417,0.8930381447661253,Sus
ENSMUST00000194049.2,0.21150881052017212,0.9024076735938057,Flat
ENSMUST00000173447.3,0.16328562796115875,0.8956168526331623,Sus
ENSMUST00000226848.2,0.18358874320983887,0.8839039741961507,Sus
ENSMUST00000227405.2,0.16895350813865662,0.8903607188574931,Sus
ENSMUST00000227930.2,0.16372080147266388,0.905886022707506,Flat
ENSMUST00000229935.2,0.22448091208934784,0.8998925133162625,Val
ENSMUST00000249669.1,0.15480613708496094,0.8998925133162625,Low
ENSMUST00000355185.1,0.22380301356315613,0.9055036192833126,Flat
ENSMUST00000229004.2,0.19796228408813477,0.8908520732910081,Sus
ENSMUST00000185644.7,0.21631678938865662,0.8914878071599225,Sus
ENSMUST00000301012.1,0.24375522136688232,0.8788776092420343,Sus
ENSMUST00000194933.2,0.16985702514648438,0.9037657345963439,Flat
ENSMUST00000355209.1,0.1569388061761856,0.9037657345963439,Low
ENSMUST00000225785.2,0.1528768390417099,0.9037657345963439,Low
ENSMUST00000219816.2,0.19570863246917725,0.8945244188348818,Sus
ENSMUST00000171418.3,0.16118288040161133,0.9005998779592613,Flat
ENSMUST00000223642.2,0.16169333457946777,0.9028803679097022,Flat
ENSMUST00000233577.2,0.16361644864082336,0.8880828946381406,Sus
ENSMUST00000199854.5,0.18069475889205933,0.8880305259209529,Sus
ENSMUST00000211976.2,0.15970230102539062,0.8880305259209529,Low
ENSMUST00000167138.2,0.17993055284023285,0.9155219526613729,Flat
ENSMUST00000160518.8,0.19569435715675354,0.9009465949834007,Flat
ENSMUST00000206418.2,0.16868531703948975,0.8882314016571606,Sus
ENSMUST00000215528.2,0.20210868120193481,0.8793075658691912,Sus
ENSMUST00000213758.2,0.22003257274627686,0.8983042535355446,Sus
ENSMUST00000227347.3,0.24411164224147797,0.9410041060917627,Flat
ENSMUST00000245040.1,0.16638559103012085,0.9023381926028571,Flat
ENSMUST00000341515.1,0.16255442798137665,0.8882325195443913,Sus
ENSMUST00000155170.8,0.17438606917858124,0.9074506348737305,Flat
ENSMUST00000212208.2,0.1614535003900528,0.8987805594871091,Sus
ENSMUST00000212039.2,0.16805146634578705,0.8921170056881041,Sus
ENSMUST00000230212.2,0.16420651972293854,0.8822190601656478,Sus
ENSMUST00000210578.2,0.16930733621120453,0.8920339380677373,Sus
ENSMUST00000155659.2,0.16388478875160217,0.8922929439399367,Sus
ENSMUST00000231493.2,0.1640893816947937,0.8830410512454465,Sus
ENSMUST00000156863.2,0.15360860526561737,0.8830410512454465,Low
ENSMUST00000183247.2,0.16278640925884247,0.8922746277876199,Sus
ENSMUST00000149559.2,0.15774860978126526,0.8922746277876199,Low
ENSMUST00000151328.3,0.16243645548820496,0.8946092062817571,Sus
ENSMUST00000165453.8,0.16708730161190033,0.9107335257047251,Flat
ENSMUST00000203202.2,0.166459321975708,0.9049924868449483,Flat
ENSMUST00000177196.8,0.17403006553649902,0.887816063555327,Sus
ENSMUST00000169850.8,0.18001189827919006,0.8988576937060211,Val
ENSMUST00000218805.2,0.15843451023101807,0.8988576937060211,Low
ENSMUST00000231622.2,0.21538667380809784,0.8915379401026491,Sus
ENSMUST00000194252.6,0.20129019021987915,0.9195301803223815,Flat
ENSMUST00000155437.2,0.19132018089294434,0.8931512233590676,Val
ENSMUST00000190780.7,0.19014529883861542,0.9101930702243888,Flat
ENSMUST00000221595.3,0.16447719931602478,0.8958142027250273,Sus
ENSMUST00000231252.2,0.16662240028381348,0.8889284473411077,Sus
ENSMUST00000206868.2,0.16487054526805878,0.8797966845282451,Sus
ENSMUST00000355193.1,0.17085884511470795,0.8821733127805182,Sus
ENSMUST00000228867.2,0.1603885293006897,0.8957473014738417,Sus
ENSMUST00000209094.2,0.18003055453300476,0.8874886945794096,Sus
ENSMUST00000270299.1,0.2016417235136032,0.8817522132598806,Sus
ENSMUST00000182191.8,0.19074758887290955,0.8866337688219706,Sus
ENSMUST00000270314.1,0.1629277914762497,0.8960112948429161,Sus
